symbol, date, marketCap
AME,8/17/23,35291109180.00
AME,8/16/23,35997023640.00
AME,8/15/23,36140052060.00
AME,8/14/23,36476860920.00
AME,8/11/23,36499930020.00
AME,8/10/23,36661413720.00
AME,8/9/23,36845966520.00
AME,8/8/23,37025905500.00
AME,8/7/23,37048974600.00
AME,8/4/23,36119289870.00
AME,8/3/23,36414574350.00
AME,8/2/23,36608354790.00
AME,8/1/23,36783679950.00
AME,7/31/23,36587592600.00
AME,7/28/23,36506850750.00
AME,7/27/23,36416881260.00
AME,7/26/23,36624503160.00
AME,7/25/23,36615275520.00
AME,7/24/23,36502236930.00
AME,7/21/23,36340753230.00
AME,7/20/23,36469940190.00
AME,7/19/23,36329218680.00
AME,7/18/23,36649879170.00
AME,7/17/23,36426108900.00
AME,7/14/23,36343060140.00
AME,7/13/23,36511464570.00
AME,7/12/23,36336139410.00
AME,7/11/23,36347673960.00
AME,7/10/23,36338446320.00
AME,7/7/23,36236942280.00
AME,7/6/23,36163121160.00
AME,7/5/23,36552988950.00
AME,7/3/23,37097419710.00
AME,6/30/23,37344259080.00
AME,6/29/23,36908746920.00
AME,6/28/23,36595296840.00
AME,6/27/23,36779679240.00
AME,6/26/23,36272627640.00
AME,6/23/23,35968396680.00
AME,6/22/23,35961482340.00
AME,6/21/23,36085940460.00
AME,6/20/23,35802452520.00
AME,6/16/23,35933824980.00
AME,6/15/23,36115902600.00
AME,6/14/23,35401420800.00
AME,6/13/23,35371458660.00
AME,6/12/23,34843664040.00
AME,6/9/23,34638538620.00
AME,6/8/23,34666195980.00
AME,6/7/23,34832140140.00
AME,6/6/23,34408060620.00
AME,6/5/23,34292821620.00
AME,6/2/23,34728425040.00
AME,6/1/23,33868742099.00
AME,5/31/23,33435443460.00
AME,5/30/23,34002419340.00
AME,5/26/23,34161449160.00
AME,5/25/23,33587558939.00
AME,5/24/23,33248756279.00
AME,5/23/23,33642873660.00
AME,5/22/23,34094610540.00
AME,5/19/23,34011638460.00
AME,5/18/23,34062343620.00
AME,5/17/23,33633654540.00
AME,5/16/23,33317899680.00
AME,5/15/23,33728150520.00
AME,5/12/23,33516110759.00
AME,5/11/23,33133517279.00
AME,5/10/23,33345557040.00
AME,5/9/23,33283327980.00
AME,5/8/23,33423919560.00
AME,5/5/23,33423919560.00
AME,5/4/23,32939915759.00
AME,5/3/23,33322509240.00
AME,5/2/23,33557596800.00
AME,5/1/23,32114804520.00
AME,4/28/23,31789830540.00
AME,4/27/23,31660762860.00
AME,4/26/23,30824127720.00
AME,4/25/23,31326569759.00
AME,4/24/23,31741430160.00
AME,4/21/23,31709163240.00
AME,4/20/23,31799049660.00
AME,4/19/23,31706858460.00
AME,4/18/23,32094061500.00
AME,4/17/23,32087147160.00
AME,4/14/23,31886631300.00
AME,4/13/23,31909679099.00
AME,4/12/23,31928117340.00
AME,4/11/23,31580095560.00
AME,4/10/23,31524780840.00
AME,4/6/23,31172149500.00
AME,4/5/23,31268950259.00
AME,4/4/23,32050270680.00
AME,4/3/23,33246451500.00
AME,3/31/23,33495367740.00
AME,3/30/23,32868896580.00
AME,3/29/23,32733122240.00
AME,3/28/23,32479983639.00
AME,3/27/23,32169313540.00
AME,3/24/23,32061154320.00
AME,3/23/23,31837932100.00
AME,3/22/23,31863245960.00
AME,3/21/23,32233748820.00
AME,3/20/23,31881656040.00
AME,3/17/23,31064708740.00
AME,3/16/23,31260315840.00
AME,3/15/23,30836884000.00
AME,3/14/23,31874752259.00
AME,3/13/23,31147554100.00
AME,3/10/23,31232700720.00
AME,3/9/23,31973706440.00
AME,3/8/23,32394837020.00
AME,3/7/23,32236050080.00
AME,3/6/23,33000068400.00
AME,3/3/23,33122035180.00
AME,3/2/23,32756134840.00
AME,3/1/23,32597347900.00
AME,2/28/23,32576636560.00
AME,2/27/23,32528310100.00
AME,2/24/23,32433958440.00
AME,2/23/23,32855089020.00
AME,2/22/23,32756134840.00
AME,2/21/23,32908018000.00
AME,2/17/23,33711157740.00
AME,2/16/23,33264713300.00
AME,2/15/23,33644421199.00
AME,2/14/23,33223290620.00
AME,2/13/23,33559274580.00
AME,2/10/23,33296930940.00
AME,2/9/23,33220989360.00
AME,2/8/23,33361366220.00
AME,2/7/23,33768689240.00
AME,2/6/23,33849233340.00
AME,2/3/23,33685843880.00
AME,2/2/23,33257809520.00
AME,2/1/23,33402788900.00
AME,1/31/23,33349859919.00
AME,1/30/23,32749231060.00
AME,1/27/23,33115131400.00
AME,1/26/23,33034587300.00
AME,1/25/23,32861992800.00
AME,1/24/23,33156554080.00
AME,1/23/23,32919524300.00
AME,1/20/23,32792955000.00
AME,1/19/23,31994417780.00
AME,1/18/23,32544418919.00
AME,1/17/23,33283123380.00
AME,1/13/23,33628312380.00
AME,1/12/23,33494839300.00
AME,1/11/23,33478730479.00
AME,1/10/23,32864294060.00
AME,1/9/23,32792955000.00
AME,1/6/23,33101323840.00
AME,1/5/23,31752785479.00
AME,1/4/23,32413247100.00
AME,1/3/23,32337305520.00
AME,12/30/22,32291806960.00
AME,12/29/22,32442033660.00
AME,12/28/22,31977486480.00
AME,12/27/22,32386565340.00
AME,12/23/22,32213226840.00
AME,12/22/22,31968241760.00
AME,12/21/22,32439722480.00
AME,12/20/22,31836504500.00
AME,12/19/22,31658543639.00
AME,12/16/22,31610008860.00
AME,12/15/22,31952063500.00
AME,12/14/22,32760976500.00
AME,12/13/22,33151565920.00
AME,12/12/22,32834934260.00
AME,12/9/22,32150824980.00
AME,12/8/22,32532169679.00
AME,12/7/22,32467456639.00
AME,12/6/22,32314918760.00
AME,12/5/22,32837245440.00
AME,12/2/22,33371128019.00
AME,12/1/22,33116898220.00
AME,11/30/22,32915825559.00
AME,11/29/22,32127713179.00
AME,11/28/22,32208604480.00
AME,11/25/22,32950493260.00
AME,11/23/22,32837245440.00
AME,11/22/22,32735553519.00
AME,11/21/22,32467456639.00
AME,11/18/22,32199359760.00
AME,11/17/22,31901217540.00
AME,11/16/22,32026021260.00
AME,11/15/22,32028332440.00
AME,11/14/22,31843438040.00
AME,11/11/22,32090734300.00
AME,11/10/22,32513680240.00
AME,11/9/22,31360401420.00
AME,11/8/22,31714011960.00
AME,11/7/22,31524495200.00
AME,11/4/22,31258709500.00
AME,11/3/22,30442862960.00
AME,11/2/22,30066140620.00
AME,11/1/22,30514509540.00
AME,10/31/22,29966759880.00
AME,10/28/22,29878935040.00
AME,10/27/22,28801925160.00
AME,10/26/22,28598541320.00
AME,10/25/22,28436758720.00
AME,10/24/22,27838163100.00
AME,10/21/22,27544643240.00
AME,10/20/22,26601681800.00
AME,10/19/22,27269612820.00
AME,10/18/22,27530776160.00
AME,10/17/22,27031561280.00
AME,10/14/22,26176424680.00
AME,10/13/22,26763464400.00
AME,10/12/22,26345140820.00
AME,10/11/22,26592437080.00
AME,10/10/22,26701062540.00
AME,10/7/22,26876712220.00
AME,10/6/22,27667135780.00
AME,10/5/22,27983767440.00
AME,10/4/22,27993012160.00
AME,10/3/22,27167920900.00
AME,9/30/22,26211092380.00
AME,9/29/22,25997760000.00
AME,9/28/22,26245620000.00
AME,9/27/22,25660395000.00
AME,9/26/22,26087265000.00
AME,9/23/22,26261685000.00
AME,9/22/22,26509545000.00
AME,9/21/22,26980020000.00
AME,9/20/22,27278370000.00
AME,9/19/22,27661635000.00
AME,9/16/22,27299025000.00
AME,9/15/22,27870480000.00
AME,9/14/22,28242270000.00
AME,9/13/22,28285875000.00
AME,9/12/22,29107485000.00
AME,9/9/22,28866510000.00
AME,9/8/22,28455705000.00
AME,9/7/22,28143585000.00
AME,9/6/22,27427545000.00
AME,9/2/22,27041985000.00
AME,9/1/22,27638685000.00
AME,8/31/22,27576720000.00
AME,8/30/22,27620325000.00
AME,8/29/22,27987525000.00
AME,8/26/22,28150470000.00
AME,8/25/22,29217645000.00
