symbol, date, marketCap
FTV,5/14/19,22609372000.00
FTV,5/13/19,22606016000.00
FTV,5/10/19,23206740000.00
FTV,5/9/19,23102704000.00
FTV,5/8/19,23163112000.00
FTV,5/7/19,23445016000.00
FTV,5/6/19,23854448000.00
FTV,5/3/19,24310864000.00
FTV,5/2/19,24102791999.00
FTV,5/1/19,23978620000.00
FTV,4/30/19,24247100000.00
FTV,4/29/19,24109504000.00
FTV,4/26/19,23934991999.00
